Header format=1 ntrks=1 division=384
Track start
Time=0  Tempo, microseconds-per-MIDI-quarter-note=500000
Time=97048  Note on, chan=1 pitch=63 vol=73
Time=97076  Parameter, chan=1 c1=64 c2=0
Time=97084  Note on, chan=1 pitch=63 vol=0
Time=97084  Note on, chan=1 pitch=65 vol=0
Time=97084  Note on, chan=1 pitch=60 vol=0
Time=97104  Note on, chan=1 pitch=58 vol=0
Time=97108  Note on, chan=1 pitch=68 vol=0
Time=97540  Note on, chan=1 pitch=72 vol=85
Time=97540  Note on, chan=1 pitch=67 vol=82
Time=97544  Note on, chan=1 pitch=61 vol=89
Time=97548  Note on, chan=1 pitch=64 vol=79
Time=97552  Note on, chan=1 pitch=55 vol=89
Time=97780  Parameter, chan=1 c1=64 c2=127
Time=97860  Note on, chan=1 pitch=61 vol=0
Time=97880  Note on, chan=1 pitch=55 vol=0
Time=97884  Note on, chan=1 pitch=67 vol=0
Time=97888  Note on, chan=1 pitch=72 vol=0
Time=97892  Note on, chan=1 pitch=64 vol=0
Time=98256  Note on, chan=1 pitch=57 vol=51
Time=98280  Parameter, chan=1 c1=64 c2=0
Time=98316  Note on, chan=1 pitch=57 vol=0
Time=98328  Note on, chan=1 pitch=67 vol=76
Time=98332  Note on, chan=1 pitch=70 vol=64
Time=98332  Note on, chan=1 pitch=63 vol=70
Time=98336  Note on, chan=1 pitch=60 vol=70
Time=98348  Note on, chan=1 pitch=58 vol=70
Time=98412  Parameter, chan=1 c1=64 c2=127
Time=98480  Note on, chan=1 pitch=58 vol=0
Time=98484  Note on, chan=1 pitch=60 vol=0
Time=98492  Note on, chan=1 pitch=63 vol=0
Time=98500  Note on, chan=1 pitch=67 vol=0
Time=98504  Note on, chan=1 pitch=70 vol=0
Time=98564  Parameter, chan=1 c1=64 c2=0
Time=98592  Note on, chan=1 pitch=70 vol=67
Time=98596  Note on, chan=1 pitch=67 vol=79
Time=98596  Note on, chan=1 pitch=58 vol=82
Time=98600  Note on, chan=1 pitch=63 vol=82
Time=98600  Note on, chan=1 pitch=60 vol=93
Time=98656  Note on, chan=1 pitch=60 vol=0
Time=98664  Note on, chan=1 pitch=63 vol=0
Time=98664  Note on, chan=1 pitch=58 vol=0
Time=98668  Note on, chan=1 pitch=67 vol=0
Time=98692  Note on, chan=1 pitch=70 vol=0
Time=99076  Note on, chan=1 pitch=68 vol=76
Time=99076  Note on, chan=1 pitch=58 vol=82
Time=99080  Note on, chan=1 pitch=63 vol=85
Time=99080  Note on, chan=1 pitch=72 vol=89
Time=99084  Note on, chan=1 pitch=52 vol=85
Time=99344  Parameter, chan=1 c1=64 c2=127
Time=99460  Note on, chan=1 pitch=72 vol=0
Time=99472  Note on, chan=1 pitch=52 vol=0
Time=99472  Note on, chan=1 pitch=58 vol=0
Time=99476  Note on, chan=1 pitch=63 vol=0
Time=99484  Note on, chan=1 pitch=68 vol=0
Time=99816  Parameter, chan=1 c1=64 c2=0
Time=99848  Note on, chan=1 pitch=70 vol=76
Time=99856  Note on, chan=1 pitch=67 vol=82
Time=99856  Note on, chan=1 pitch=56 vol=70
Time=99864  Note on, chan=1 pitch=60 vol=70
Time=99864  Note on, chan=1 pitch=55 vol=79
Time=99932  Parameter, chan=1 c1=64 c2=127
Time=99988  Note on, chan=1 pitch=55 vol=0
Time=100000  Note on, chan=1 pitch=60 vol=0
Time=100008  Note on, chan=1 pitch=56 vol=0
Time=100040  Note on, chan=1 pitch=67 vol=0
Time=100060  Note on, chan=1 pitch=70 vol=0
Time=100116  Parameter, chan=1 c1=64 c2=0
Time=100260  Note on, chan=1 pitch=70 vol=73
Time=100264  Note on, chan=1 pitch=67 vol=89
Time=100268  Note on, chan=1 pitch=60 vol=82
Time=100272  Note on, chan=1 pitch=55 vol=82
Time=100272  Note on, chan=1 pitch=56 vol=76
Time=100300  Parameter, chan=1 c1=64 c2=127
Time=100312  Note on, chan=1 pitch=55 vol=0
Time=100324  Note on, chan=1 pitch=60 vol=0
Time=100328  Note on, chan=1 pitch=56 vol=0
Time=100352  Note on, chan=1 pitch=67 vol=0
Time=100384  Note on, chan=1 pitch=70 vol=0
Time=100516  Note on, chan=1 pitch=68 vol=70
Time=100516  Note on, chan=1 pitch=60 vol=73
Time=100520  Note on, chan=1 pitch=50 vol=79
Time=100524  Note on, chan=1 pitch=65 vol=73
Time=100524  Parameter, chan=1 c1=64 c2=0
Time=100528  Note on, chan=1 pitch=56 vol=64
Time=100868  Parameter, chan=1 c1=64 c2=127
Time=100952  Note on, chan=1 pitch=50 vol=0
Time=100984  Note on, chan=1 pitch=56 vol=0
Time=100984  Note on, chan=1 pitch=60 vol=0
Time=100992  Note on, chan=1 pitch=65 vol=0
Time=101008  Note on, chan=1 pitch=68 vol=0
Time=101340  Parameter, chan=1 c1=64 c2=0
Time=101388  Note on, chan=1 pitch=68 vol=67
Time=101392  Note on, chan=1 pitch=65 vol=70
Time=101392  Note on, chan=1 pitch=59 vol=64
Time=101396  Note on, chan=1 pitch=53 vol=76
Time=101508  Parameter, chan=1 c1=64 c2=127
Time=101560  Note on, chan=1 pitch=68 vol=0
Time=101568  Note on, chan=1 pitch=65 vol=0
Time=101576  Note on, chan=1 pitch=53 vol=0
Time=101584  Note on, chan=1 pitch=59 vol=0
Time=102000  Note on, chan=1 pitch=63 vol=82
Time=102004  Note on, chan=1 pitch=72 vol=89
Time=102004  Note on, chan=1 pitch=68 vol=70
Time=102008  Note on, chan=1 pitch=58 vol=82
Time=102012  Parameter, chan=1 c1=64 c2=0
Time=102016  Note on, chan=1 pitch=52 vol=82
Time=102212  Parameter, chan=1 c1=64 c2=127
Time=102332  Note on, chan=1 pitch=63 vol=0
Time=102340  Note on, chan=1 pitch=72 vol=0
Time=102388  Note on, chan=1 pitch=68 vol=0
Time=102404  Note on, chan=1 pitch=52 vol=0
Time=102436  Note on, chan=1 pitch=58 vol=0
Time=102860  Parameter, chan=1 c1=64 c2=0
Time=102876  Note on, chan=1 pitch=70 vol=76
Time=102884  Note on, chan=1 pitch=67 vol=82
Time=102888  Note on, chan=1 pitch=56 vol=73
Time=102896  Note on, chan=1 pitch=60 vol=70
Time=102900  Note on, chan=1 pitch=55 vol=82
Time=103016  Note on, chan=1 pitch=55 vol=0
Time=103052  Note on, chan=1 pitch=60 vol=0
Time=103056  Note on, chan=1 pitch=56 vol=0
Time=103072  Note on, chan=1 pitch=67 vol=0
Time=103088  Note on, chan=1 pitch=70 vol=0
Time=103264  Note on, chan=1 pitch=70 vol=73
Time=103268  Note on, chan=1 pitch=67 vol=85
Time=103268  Note on, chan=1 pitch=56 vol=76
Time=103272  Note on, chan=1 pitch=55 vol=85
Time=103276  Parameter, chan=1 c1=64 c2=127
Time=103280  Note on, chan=1 pitch=60 vol=67
Time=103328  Note on, chan=1 pitch=60 vol=0
Time=103340  Note on, chan=1 pitch=55 vol=0
Time=103348  Note on, chan=1 pitch=56 vol=0
Time=103368  Note on, chan=1 pitch=67 vol=0
Time=103392  Note on, chan=1 pitch=70 vol=0
Time=103520  Parameter, chan=1 c1=64 c2=0
Time=103532  Note on, chan=1 pitch=68 vol=73
Time=103536  Note on, chan=1 pitch=56 vol=70
Time=103544  Note on, chan=1 pitch=50 vol=76
Time=103544  Note on, chan=1 pitch=60 vol=73
Time=103548  Note on, chan=1 pitch=65 vol=67
Time=103824  Parameter, chan=1 c1=64 c2=127
Time=103952  Note on, chan=1 pitch=65 vol=0
Time=103976  Note on, chan=1 pitch=68 vol=0
Time=103980  Note on, chan=1 pitch=50 vol=0
Time=104000  Note on, chan=1 pitch=60 vol=0
Time=104004  Note on, chan=1 pitch=56 vol=0
Time=104372  Parameter, chan=1 c1=64 c2=0
Time=104432  Note on, chan=1 pitch=77 vol=82
Time=104436  Note on, chan=1 pitch=84 vol=82
Time=104436  Note on, chan=1 pitch=61 vol=85
Time=104440  Note on, chan=1 pitch=72 vol=76
Time=104444  Note on, chan=1 pitch=65 vol=82
Time=104444  Note on, chan=1 pitch=56 vol=79
Time=104516  Parameter, chan=1 c1=64 c2=127
Time=104632  Note on, chan=1 pitch=72 vol=0
Time=104640  Note on, chan=1 pitch=77 vol=0
Time=104652  Note on, chan=1 pitch=65 vol=0
Time=104652  Note on, chan=1 pitch=61 vol=0
Time=104656  Note on, chan=1 pitch=56 vol=0
Time=104664  Note on, chan=1 pitch=84 vol=0
Time=104732  Parameter, chan=1 c1=64 c2=0
Time=104816  Note on, chan=1 pitch=56 vol=82
Time=104820  Note on, chan=1 pitch=61 vol=79
Time=104824  Parameter, chan=1 c1=64 c2=127
Time=104828  Note on, chan=1 pitch=65 vol=73
Time=104832  Note on, chan=1 pitch=84 vol=89
Time=104832  Note on, chan=1 pitch=72 vol=79
Time=104836  Note on, chan=1 pitch=77 vol=82
Time=104916  Note on, chan=1 pitch=65 vol=0
Time=104920  Note on, chan=1 pitch=72 vol=0
Time=104924  Note on, chan=1 pitch=61 vol=0
Time=104928  Note on, chan=1 pitch=77 vol=0
Time=104932  Note on, chan=1 pitch=84 vol=0
Time=104940  Note on, chan=1 pitch=56 vol=0
Time=105016  Parameter, chan=1 c1=64 c2=0
Time=105084  Note on, chan=1 pitch=84 vol=82
Time=105088  Note on, chan=1 pitch=72 vol=79
Time=105096  Note on, chan=1 pitch=78 vol=76
Time=105100  Note on, chan=1 pitch=65 vol=82
Time=105104  Note on, chan=1 pitch=61 vol=76
Time=105108  Note on, chan=1 pitch=55 vol=76
Time=105164  Note on, chan=1 pitch=78 vol=0
Time=105164  Note on, chan=1 pitch=79 vol=89
Time=105272  Note on, chan=1 pitch=72 vol=0
Time=105284  Note on, chan=1 pitch=55 vol=0
Time=105288  Note on, chan=1 pitch=65 vol=0
Time=105300  Note on, chan=1 pitch=61 vol=0
Time=105308  Note on, chan=1 pitch=84 vol=0
Time=105316  Note on, chan=1 pitch=79 vol=0
Time=105508  Note on, chan=1 pitch=65 vol=79
Time=105512  Note on, chan=1 pitch=84 vol=76
Time=105516  Note on, chan=1 pitch=61 vol=73
Time=105520  Note on, chan=1 pitch=72 vol=73
Time=105520  Note on, chan=1 pitch=79 vol=73
Time=105524  Note on, chan=1 pitch=55 vol=79
Time=105564  Parameter, chan=1 c1=64 c2=127
Time=105648  Note on, chan=1 pitch=72 vol=0
Time=105648  Note on, chan=1 pitch=84 vol=0
Time=105648  Note on, chan=1 pitch=65 vol=0
Time=105652  Note on, chan=1 pitch=55 vol=0
Time=105656  Note on, chan=1 pitch=79 vol=0
Time=105664  Note on, chan=1 pitch=61 vol=0
Time=106016  Note on, chan=1 pitch=82 vol=82
Time=106020  Note on, chan=1 pitch=70 vol=73
Time=106028  Note on, chan=1 pitch=63 vol=67
Time=106028  Note on, chan=1 pitch=75 vol=73
Time=106032  Note on, chan=1 pitch=55 vol=76
Time=106032  Note on, chan=1 pitch=60 vol=76
Time=106036  Note on, chan=1 pitch=58 vol=59
Time=106040  Parameter, chan=1 c1=64 c2=0
Time=106204  Parameter, chan=1 c1=64 c2=127
Time=106348  Note on, chan=1 pitch=55 vol=0
Time=106360  Note on, chan=1 pitch=75 vol=0
Time=106364  Note on, chan=1 pitch=60 vol=0
Time=106372  Note on, chan=1 pitch=63 vol=0
Time=106372  Note on, chan=1 pitch=70 vol=0
Time=106376  Note on, chan=1 pitch=58 vol=0
Time=106384  Note on, chan=1 pitch=82 vol=0
Time=106628  Note on, chan=1 pitch=82 vol=79
Time=106632  Note on, chan=1 pitch=70 vol=70
Time=106636  Note on, chan=1 pitch=75 vol=70
Time=106636  Note on, chan=1 pitch=63 vol=70
Time=106640  Note on, chan=1 pitch=60 vol=79
Time=106644  Note on, chan=1 pitch=58 vol=59
Time=106648  Note on, chan=1 pitch=55 vol=73
Time=106652  Parameter, chan=1 c1=64 c2=0
Time=106676  Note on, chan=1 pitch=60 vol=0
Time=106676  Note on, chan=1 pitch=63 vol=0
Time=106676  Note on, chan=1 pitch=75 vol=0
Time=106684  Note on, chan=1 pitch=55 vol=0
Time=106688  Note on, chan=1 pitch=58 vol=0
Time=106688  Note on, chan=1 pitch=70 vol=0
Time=106696  Note on, chan=1 pitch=82 vol=0
Time=107500  Note on, chan=1 pitch=68 vol=76
Time=107508  Note on, chan=1 pitch=61 vol=79
Time=107512  Note on, chan=1 pitch=65 vol=76
Time=107512  Note on, chan=1 pitch=56 vol=79
Time=107552  Note on, chan=1 pitch=65 vol=0
Time=107576  Note on, chan=1 pitch=61 vol=0
Time=107576  Note on, chan=1 pitch=68 vol=0
Time=107580  Note on, chan=1 pitch=56 vol=0
Time=108140  Note on, chan=1 pitch=67 vol=89
Time=108140  Note on, chan=1 pitch=61 vol=85
Time=108144  Note on, chan=1 pitch=72 vol=89
Time=108152  Note on, chan=1 pitch=55 vol=85
Time=108412  Parameter, chan=1 c1=64 c2=127
Time=108548  Note on, chan=1 pitch=72 vol=0
Time=108580  Note on, chan=1 pitch=67 vol=0
Time=108584  Note on, chan=1 pitch=61 vol=0
Time=108608  Note on, chan=1 pitch=55 vol=0
Time=108996  Parameter, chan=1 c1=64 c2=0
Time=109004  Parameter, chan=1 c1=64 c2=127
Time=109012  Parameter, chan=1 c1=64 c2=0
Time=109032  Note on, chan=1 pitch=68 vol=73
Time=109036  Note on, chan=1 pitch=60 vol=79
Time=109040  Note on, chan=1 pitch=63 vol=79
Time=109044  Note on, chan=1 pitch=65 vol=76
Time=109328  Parameter, chan=1 c1=64 c2=127
Time=109404  Note on, chan=1 pitch=60 vol=0
Time=109420  Note on, chan=1 pitch=63 vol=0
Time=109432  Note on, chan=1 pitch=65 vol=0
Time=109464  Note on, chan=1 pitch=68 vol=0
Time=110016  Parameter, chan=1 c1=64 c2=0
Time=110040  Note on, chan=1 pitch=61 vol=85
Time=110040  Note on, chan=1 pitch=67 vol=89
Time=110044  Note on, chan=1 pitch=72 vol=89
Time=110048  Note on, chan=1 pitch=55 vol=89
Time=110084  Note on, chan=1 pitch=55 vol=0
Time=110088  Note on, chan=1 pitch=67 vol=0
Time=110096  Note on, chan=1 pitch=61 vol=0
Time=110112  Note on, chan=1 pitch=72 vol=0
Time=110444  Note on, chan=1 pitch=67 vol=76
Time=110444  Note on, chan=1 pitch=75 vol=67
Time=110448  Note on, chan=1 pitch=63 vol=89
Time=110448  Note on, chan=1 pitch=70 vol=67
Time=110460  Note on, chan=1 pitch=72 vol=64
Time=110528  Note on, chan=1 pitch=67 vol=0
Time=110536  Note on, chan=1 pitch=70 vol=0
Time=110544  Note on, chan=1 pitch=72 vol=0
Time=110552  Note on, chan=1 pitch=63 vol=0
Time=110556  Note on, chan=1 pitch=75 vol=0
Time=111568  Note on, chan=1 pitch=75 vol=85
Time=111572  Note on, chan=1 pitch=68 vol=82
Time=111576  Note on, chan=1 pitch=72 vol=98
Time=111576  Note on, chan=1 pitch=58 vol=85
Time=111580  Note on, chan=1 pitch=63 vol=93
Time=111580  Note on, chan=1 pitch=52 vol=93
Time=111656  Parameter, chan=1 c1=64 c2=127
Time=111708  Note on, chan=1 pitch=72 vol=0
Time=111740  Note on, chan=1 pitch=68 vol=0
Time=111744  Note on, chan=1 pitch=63 vol=0
Time=111744  Note on, chan=1 pitch=58 vol=0
Time=111752  Note on, chan=1 pitch=52 vol=0
Time=111764  Note on, chan=1 pitch=75 vol=0
Time=112080  Parameter, chan=1 c1=64 c2=0
Time=112100  Note on, chan=1 pitch=72 vol=89
Time=112104  Note on, chan=1 pitch=56 vol=85
Time=112104  Note on, chan=1 pitch=77 vol=89
Time=112104  Note on, chan=1 pitch=67 vol=85
Time=112108  Note on, chan=1 pitch=60 vol=89
Time=112112  Note on, chan=1 pitch=55 vol=89
Time=112332  Parameter, chan=1 c1=64 c2=127
Time=112416  Note on, chan=1 pitch=77 vol=0
Time=112420  Note on, chan=1 pitch=72 vol=0
Time=112432  Note on, chan=1 pitch=67 vol=0
Time=112448  Note on, chan=1 pitch=55 vol=0
Time=112456  Note on, chan=1 pitch=60 vol=0
Time=112456  Note on, chan=1 pitch=56 vol=0
Time=112744  Parameter, chan=1 c1=64 c2=0
Time=112756  Note on, chan=1 pitch=68 vol=73
Time=112764  Note on, chan=1 pitch=65 vol=79
Time=112768  Note on, chan=1 pitch=56 vol=73
Time=112772  Note on, chan=1 pitch=50 vol=79
Time=112772  Note on, chan=1 pitch=60 vol=73
Time=112988  Parameter, chan=1 c1=64 c2=127
Time=113236  Note on, chan=1 pitch=50 vol=0
Time=113264  Note on, chan=1 pitch=56 vol=0
Time=113276  Note on, chan=1 pitch=60 vol=0
Time=113316  Note on, chan=1 pitch=65 vol=0
Time=113328  Note on, chan=1 pitch=68 vol=0
Time=113584  Note on, chan=1 pitch=68 vol=73
Time=113588  Parameter, chan=1 c1=64 c2=0
Time=113588  Note on, chan=1 pitch=65 vol=79
Time=113596  Note on, chan=1 pitch=59 vol=70
Time=113596  Note on, chan=1 pitch=53 vol=79
Time=113752  Parameter, chan=1 c1=64 c2=127
Time=113936  Note on, chan=1 pitch=65 vol=0
Time=113948  Note on, chan=1 pitch=59 vol=0
Time=113948  Note on, chan=1 pitch=68 vol=0
Time=113956  Note on, chan=1 pitch=53 vol=0
Time=114340  Parameter, chan=1 c1=64 c2=0
Time=114344  Note on, chan=1 pitch=68 vol=79
Time=114348  Note on, chan=1 pitch=63 vol=89
Time=114352  Note on, chan=1 pitch=58 vol=79
Time=114356  Note on, chan=1 pitch=72 vol=89
Time=114360  Note on, chan=1 pitch=52 vol=85
Time=114452  Parameter, chan=1 c1=64 c2=127
Time=114492  Note on, chan=1 pitch=72 vol=0
Time=114536  Note on, chan=1 pitch=63 vol=0
Time=114536  Note on, chan=1 pitch=68 vol=0
Time=114540  Note on, chan=1 pitch=52 vol=0
Time=114564  Note on, chan=1 pitch=58 vol=0
Time=114700  Parameter, chan=1 c1=64 c2=0
Time=114728  Note on, chan=1 pitch=70 vol=70
Time=114732  Note on, chan=1 pitch=61 vol=76
Time=114740  Note on, chan=1 pitch=58 vol=70
Time=114744  Note on, chan=1 pitch=66 vol=67
Time=114752  Note on, chan=1 pitch=52 vol=76
Time=114816  Parameter, chan=1 c1=64 c2=127
Time=114840  Note on, chan=1 pitch=52 vol=0
Time=114844  Note on, chan=1 pitch=66 vol=0
Time=114848  Note on, chan=1 pitch=61 vol=0
Time=114860  Note on, chan=1 pitch=58 vol=0
Time=114884  Note on, chan=1 pitch=70 vol=0
Time=115096  Parameter, chan=1 c1=64 c2=0
Time=115152  Note on, chan=1 pitch=67 vol=79
Time=115160  Note on, chan=1 pitch=56 vol=67
Time=115160  Note on, chan=1 pitch=64 vol=70
Time=115168  Note on, chan=1 pitch=60 vol=55
Time=115172  Note on, chan=1 pitch=55 vol=76
Time=115224  Parameter, chan=1 c1=64 c2=127
Time=115376  Note on, chan=1 pitch=64 vol=0
Time=115392  Note on, chan=1 pitch=67 vol=0
Time=115452  Note on, chan=1 pitch=55 vol=0
Time=115464  Note on, chan=1 pitch=60 vol=0
Time=115468  Note on, chan=1 pitch=56 vol=0
Time=115488  Parameter, chan=1 c1=64 c2=0
Time=115516  Note on, chan=1 pitch=68 vol=89
Time=115520  Note on, chan=1 pitch=65 vol=98
Time=115588  Note on, chan=1 pitch=65 vol=0
Time=115624  Note on, chan=1 pitch=68 vol=0
Time=116028  Note on, chan=1 pitch=68 vol=73
Time=116032  Note on, chan=1 pitch=65 vol=85
Time=116288  Note on, chan=1 pitch=50 vol=79
Time=116288  Note on, chan=1 pitch=56 vol=76
Time=116292  Note on, chan=1 pitch=60 vol=73
Time=116384  Parameter, chan=1 c1=64 c2=127
Time=116456  Note on, chan=1 pitch=50 vol=0
Time=116472  Note on, chan=1 pitch=60 vol=0
Time=116476  Note on, chan=1 pitch=56 vol=0
Time=116476  Note on, chan=1 pitch=65 vol=0
Time=116500  Note on, chan=1 pitch=68 vol=0
Time=116704  Parameter, chan=1 c1=64 c2=0
Time=116788  Note on, chan=1 pitch=68 vol=76
Time=116796  Note on, chan=1 pitch=65 vol=82
Time=117088  Note on, chan=1 pitch=65 vol=0
Time=117116  Parameter, chan=1 c1=64 c2=127
Time=117132  Note on, chan=1 pitch=68 vol=0
Time=117136  Note on, chan=1 pitch=61 vol=79
Time=117140  Note on, chan=1 pitch=56 vol=85
Time=117192  Note on, chan=1 pitch=61 vol=0
Time=117204  Note on, chan=1 pitch=56 vol=0
Time=117392  Parameter, chan=1 c1=64 c2=0
Time=117408  Note on, chan=1 pitch=72 vol=85
Time=117412  Note on, chan=1 pitch=67 vol=82
Time=117412  Note on, chan=1 pitch=61 vol=82
Time=117416  Note on, chan=1 pitch=55 vol=89
Time=117632  Parameter, chan=1 c1=64 c2=127
Time=117736  Note on, chan=1 pitch=72 vol=0
Time=117764  Note on, chan=1 pitch=67 vol=0
Time=117768  Note on, chan=1 pitch=61 vol=0
Time=117784  Note on, chan=1 pitch=55 vol=0
Time=117892  Note on, chan=1 pitch=70 vol=85
Time=118132  Parameter, chan=1 c1=64 c2=0
Time=118148  Note on, chan=1 pitch=67 vol=79
Time=118152  Note on, chan=1 pitch=63 vol=79
Time=118152  Note on, chan=1 pitch=60 vol=79
Time=118164  Note on, chan=1 pitch=58 vol=76
Time=118268  Parameter, chan=1 c1=64 c2=127
Time=118340  Note on, chan=1 pitch=67 vol=0
Time=118348  Note on, chan=1 pitch=70 vol=0
Time=118352  Note on, chan=1 pitch=60 vol=0
Time=118352  Note on, chan=1 pitch=63 vol=0
Time=118360  Note on, chan=1 pitch=58 vol=0
Time=119004  Parameter, chan=1 c1=64 c2=0
Time=119036  Note on, chan=1 pitch=58 vol=55
Time=119040  Note on, chan=1 pitch=63 vol=73
Time=119040  Note on, chan=1 pitch=60 vol=82
Time=119272  Note on, chan=1 pitch=60 vol=0
Time=119296  Note on, chan=1 pitch=58 vol=0
Time=119304  Note on, chan=1 pitch=53 vol=98
Time=119324  Note on, chan=1 pitch=63 vol=0
Time=119324  Parameter, chan=1 c1=64 c2=127
Time=119408  Note on, chan=1 pitch=53 vol=0
Time=119656  Note on, chan=1 pitch=61 vol=85
Time=119656  Note on, chan=1 pitch=60 vol=79
Time=119660  Note on, chan=1 pitch=65 vol=85
Time=119672  Parameter, chan=1 c1=64 c2=0
Time=119812  Note on, chan=1 pitch=60 vol=0
Time=119816  Note on, chan=1 pitch=61 vol=0
Time=119828  Parameter, chan=1 c1=64 c2=127
Time=119860  Note on, chan=1 pitch=65 vol=0
Time=119872  Note on, chan=1 pitch=56 vol=85
Time=119872  Note on, chan=1 pitch=46 vol=85
Time=120016  Note on, chan=1 pitch=46 vol=0
Time=120016  Note on, chan=1 pitch=56 vol=0
Time=120096  Parameter, chan=1 c1=64 c2=0
Time=120140  Note on, chan=1 pitch=53 vol=98
Time=120228  Parameter, chan=1 c1=64 c2=127
Time=120232  Note on, chan=1 pitch=53 vol=0
Time=120392  Note on, chan=1 pitch=65 vol=76
Time=120436  Note on, chan=1 pitch=65 vol=0
Time=120436  Parameter, chan=1 c1=64 c2=0
Time=120480  Note on, chan=1 pitch=68 vol=93
Time=120540  Note on, chan=1 pitch=68 vol=0
Time=120596  Note on, chan=1 pitch=67 vol=103
Time=120828  Note on, chan=1 pitch=61 vol=85
Time=120832  Parameter, chan=1 c1=64 c2=127
Time=120836  Note on, chan=1 pitch=55 vol=85
Time=120876  Note on, chan=1 pitch=55 vol=0
Time=120880  Note on, chan=1 pitch=61 vol=0
Time=120900  Note on, chan=1 pitch=67 vol=0
Time=120944  Note on, chan=1 pitch=72 vol=98
Time=121012  Note on, chan=1 pitch=72 vol=0
Time=121276  Parameter, chan=1 c1=64 c2=0
Time=121304  Note on, chan=1 pitch=70 vol=76
Time=121312  Note on, chan=1 pitch=60 vol=79
Time=121312  Note on, chan=1 pitch=63 vol=79
Time=121316  Note on, chan=1 pitch=67 vol=85
Time=121324  Note on, chan=1 pitch=58 vol=82
Time=121376  Note on, chan=1 pitch=60 vol=0
Time=121392  Note on, chan=1 pitch=67 vol=0
Time=121392  Note on, chan=1 pitch=63 vol=0
Time=121404  Note on, chan=1 pitch=70 vol=0
Time=121416  Note on, chan=1 pitch=58 vol=0
Time=121416  Parameter, chan=1 c1=64 c2=127
Time=121960  Note on, chan=1 pitch=58 vol=62
Time=121964  Note on, chan=1 pitch=63 vol=79
Time=121968  Note on, chan=1 pitch=60 vol=85
Time=121968  Note on, chan=1 pitch=67 vol=82
Time=121972  Note on, chan=1 pitch=55 vol=85
Time=121976  Parameter, chan=1 c1=64 c2=0
Time=122240  Parameter, chan=1 c1=64 c2=127
Time=122312  Note on, chan=1 pitch=60 vol=0
Time=122324  Note on, chan=1 pitch=58 vol=0
Time=122360  Note on, chan=1 pitch=55 vol=0
Time=122364  Note on, chan=1 pitch=63 vol=0
Time=122368  Note on, chan=1 pitch=67 vol=0
Time=122848  Parameter, chan=1 c1=64 c2=0
Time=122872  Note on, chan=1 pitch=68 vol=70
Time=122876  Note on, chan=1 pitch=59 vol=79
Time=122880  Note on, chan=1 pitch=53 vol=82
Time=122884  Note on, chan=1 pitch=65 vol=79
Time=122884  Note on, chan=1 pitch=71 vol=82
Time=122988  Parameter, chan=1 c1=64 c2=127
Time=123012  Note on, chan=1 pitch=65 vol=0
Time=123036  Note on, chan=1 pitch=53 vol=0
Time=123040  Note on, chan=1 pitch=68 vol=0
Time=123048  Note on, chan=1 pitch=59 vol=0
Time=123060  Note on, chan=1 pitch=71 vol=0
Time=123480  Parameter, chan=1 c1=64 c2=0
Time=123524  Note on, chan=1 pitch=75 vol=76
Time=123528  Note on, chan=1 pitch=68 vol=73
Time=123528  Note on, chan=1 pitch=72 vol=85
Time=123536  Note on, chan=1 pitch=58 vol=76
Time=123536  Note on, chan=1 pitch=63 vol=79
Time=123536  Note on, chan=1 pitch=52 vol=89
Time=123596  Parameter, chan=1 c1=64 c2=127
Time=123612  Note on, chan=1 pitch=52 vol=0
Time=123612  Note on, chan=1 pitch=72 vol=0
Time=123616  Note on, chan=1 pitch=63 vol=0
Time=123620  Note on, chan=1 pitch=58 vol=0
Time=123624  Note on, chan=1 pitch=68 vol=0
Time=123628  Note on, chan=1 pitch=75 vol=0
Time=123896  Parameter, chan=1 c1=64 c2=0
Time=123912  Note on, chan=1 pitch=70 vol=70
Time=123916  Note on, chan=1 pitch=66 vol=70
Time=123920  Note on, chan=1 pitch=73 vol=67
Time=123928  Note on, chan=1 pitch=58 vol=67
Time=123932  Note on, chan=1 pitch=61 vol=76
Time=123936  Note on, chan=1 pitch=52 vol=85
Time=124012  Parameter, chan=1 c1=64 c2=127
Time=124020  Note on, chan=1 pitch=52 vol=0
Time=124028  Note on, chan=1 pitch=70 vol=0
Time=124032  Note on, chan=1 pitch=61 vol=0
Time=124036  Note on, chan=1 pitch=58 vol=0
Time=124036  Note on, chan=1 pitch=66 vol=0
Time=124052  Note on, chan=1 pitch=73 vol=0
Time=124392  Parameter, chan=1 c1=64 c2=0
Time=124452  Note on, chan=1 pitch=70 vol=76
Time=124456  Note on, chan=1 pitch=67 vol=85
Time=124460  Note on, chan=1 pitch=60 vol=79
Time=124464  Note on, chan=1 pitch=56 vol=76
Time=124472  Note on, chan=1 pitch=55 vol=82
Time=124500  Parameter, chan=1 c1=64 c2=127
Time=124620  Note on, chan=1 pitch=55 vol=0
Time=124636  Note on, chan=1 pitch=56 vol=0
Time=124636  Note on, chan=1 pitch=60 vol=0
Time=124672  Note on, chan=1 pitch=67 vol=0
Time=124688  Note on, chan=1 pitch=70 vol=0
Time=124712  Note on, chan=1 pitch=68 vol=55
Time=124744  Parameter, chan=1 c1=64 c2=0
Time=124752  Note on, chan=1 pitch=68 vol=0
Time=124836  Note on, chan=1 pitch=70 vol=67
Time=124840  Note on, chan=1 pitch=67 vol=82
Time=124844  Note on, chan=1 pitch=56 vol=79
